marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp,pret_per_cp,pret_per_cc,km_per_year
Skoda,Octavia,0.1777818590876742,2021,0.4249985624964062,Diesel,Manuala,Sedan,0.5944444444444446,0.33128834355828224,0.025251396701038778,0.1805726599461269,0.0881211158226006
Volvo,XC,0.24581601965150715,2016,0.43499858749646875,Diesel,Automata,SUV,0.8344444444444445,0.6533742331288344,0.018324662623157576,0.20473812917790446,0.045097202485141735
BMW,Seria,0.20544548772928672,2019,0.5374988437471093,Diesel,Automata,Combi,0.6094444444444445,0.5613496932515337,0.017720930093136293,0.20584824518944544,0.07960519493824988
Renault,Kadjar,0.17204251704584586,2025,0.39749849374623436,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.02443619865860496,0.23537793742091034,0.41209636685768253
BMW,Seria,0.23069859271333135,2025,0.2124980312450781,Benzina,Automata,Compacta,0.3338888888888889,0.3957055214723927,0.027744236612697332,0.307628594200917,0.22030301824491402
Ford,Focus,0.04416997635391079,2025,0.419998549996375,Benzina,Manuala,Combi,0.05611111111111111,0.2852760736196319,0.0072058176979429844,0.08837896497951672,0.4354225849322084
BMW,X3,0.7541265869280747,2025,0.00012250030625076563,Diesel,Automata,SUV,0.6094444444444445,0.5828220858895706,0.06275198883125323,0.7556355547512619,0.0001294376414723692
Renault,Megane,0.15275832778530268,2025,0.1787379468448671,Diesel,Manuala,Compacta,0.3127777777777778,0.3343558282208589,0.02151165826261206,0.2089941608193566,0.18530332392509205
Skoda,RAPID,0.08595238641842098,2025,0.35499838749596874,Diesel,Automata,Masina de oras,0.38888888888888895,0.3006134969325154,0.01336027204810326,0.10751126919629483,0.36803573271691137
Dacia,Duster,0.10317041254390596,2015,0.5586488966222416,Diesel,Manuala,SUV,0.3127777777777778,0.3159509202453988,0.015314059122505488,0.14115016384393267,0.0526511272474579
Mercedes-Benz,A,0.4152643540944466,2025,0.09937024842562106,Benzina,Automata,Sedan,0.6072222222222223,0.6656441717791411,0.030407172878498805,0.4169259761696971,0.10302138556820609
Renault,Arkana,0.21795725338047248,2025,0.15494038735096838,Hibrid,Automata,SUV,0.38888888888888895,0.4233128834355828,0.024595888138150213,0.27263487045505824,0.16063196060826848
Dacia,Duster,0.19499988521315917,2025,0.26107565268913174,Benzina,Manuala,SUV,0.24111111111111116,0.4386503067484663,0.02127636147823071,0.29262027263735285,0.27066432306781546
BMW,Seria,0.2134690879037627,2025,0.5249988124970313,Diesel,Automata,Sedan,0.6094444444444445,0.647239263803681,0.01605844932253304,0.21388802195479503,0.5442782692799959
Volkswagen,Golf,0.13770977295162884,2016,0.1312478281195703,Electric,Automata,Compacta,0.6018489494605339,0.3343558282208589,0.019392477792506677,0.1389280969564422,0.013606808084531775
Audi,Q5,0.13312977800224982,2012,0.59680399200998,Hibrid,Automata,SUV,0.6033333333333333,0.7300613496932515,0.0089146953781379,0.1341263231621191,0.044194144613970796
Mercedes-Benz,C,0.38451295943433045,2025,0.2671056677641694,Benzina,Automata,Cabrio,0.33277777777777784,0.4570552147239264,0.04035146061902269,0.5134221732741432,0.2769157495117884
Renault,Megane,0.037856700107899634,2025,0.5699989249973125,Diesel,Manuala,Combi,0.3127777777777778,0.3159509202453988,0.0056192246012799875,0.051790825235098814,0.5909307054290477
Skoda,Octavia,0.18926054317133084,2025,0.2929932324830812,Benzina,Manuala,Sedan,0.33333333333333337,0.4386503067484663,0.020650116624440492,0.25254014960269244,0.30375385930753457
Mercedes-Benz,CLA,0.4027640671273445,2055,0.1072477681194203,Hibrid Plug-In,Automata,Sedan,0.24111111111111116,0.046012269938650305,0.28853697176768245,0.6043948743995431,0.11118815369629843
Audi,Q5,0.1205032255102275,2025,0.33749834374585935,Benzina,Automata,SUV,0.6033333333333333,0.6687116564417178,0.008783386264000131,0.1214041808574817,0.3498931186589468
Mercedes-Benz,CLA,0.16067861980302578,2015,0.6499991249978125,Diesel,Automata,Coupe,0.6916666666666667,0.5214723926380368,0.014871635738714644,0.1498724388439588,0.06126062228223745
Skoda,Octavia,0.19844349043825615,2025,0.22871057177642945,Diesel,Manuala,Sedan,0.5944444444444446,0.33128834355828224,0.02818610965380051,0.20155992904367748,0.23711085426861406
BMW,X3,0.15493927776119745,2025,0.5374988437471093,Diesel,Manuala,SUV,0.6094444444444445,0.4171779141104295,0.017727118769374665,0.15524020832601465,0.5572372793213991
Mercedes-Benz,Vito,0.07802061571661424,2011,0.8684996712491782,Diesel,Automata,Monovolum,0.6916666666666667,0.3957055214723927,0.0093824540894884,0.07276675968412309,0.0600259820528383
Volkswagen,Caddy,0.04818751578319062,2025,0.7751619379048448,Diesel,Manuala,Monovolum,0.5544444444444445,0.20858895705521474,0.010448258353643259,0.050795083523180115,0.8036269372385996
Ford,Mondeo,0.1945407378498129,2025,0.2580006450016125,Hibrid,Automata,Sedan,0.6116666666666666,0.4079754601226994,0.022731914410742265,0.19453148102851003,0.2674764065976302
Dacia,Duster,0.0797538970132464,2011,0.3444983612459031,Benzina,Manuala,SUV,0.38888888888888895,0.3006134969325154,0.012396800248517331,0.0997576392241442,0.023809868657129953
BMW,X1,0.11130879955921853,2025,0.3499983749959375,Diesel,Automata,SUV,0.6094444444444445,0.4171779141104295,0.012734981823850388,0.11152176557194639,0.36285212870035005
BMW,Seria,0.2174981060171262,2025,0.5742314355785889,Diesel,Automata,Sedan,0.6094444444444445,0.4785276073619632,0.021849833747390555,0.21792516307730964,0.5953186262290668
Ford,Fusion,0.034413094882802635,2003,0.11624779061947654,Benzina,Manuala,Compacta,0.3877777777777778,0.2852760736196319,0.005614163698260329,0.04309523791152054,0.005239795079538791
Volkswagen,Passat,0.04014095824054731,2025,0.6124990312475781,Benzina,Manuala,Combi,0.38722222222222225,0.2914110429447853,0.0064213349824626155,0.05030067310157264,0.6349913395698188
Mercedes-Benz,GLC,0.22840285589660003,2025,0.5583038957597394,Diesel,Automata,SUV,0.6916666666666667,0.5,0.022005955044149345,0.21304748495464207,0.5788062556343108
Volkswagen,Passat,0.04015243692463096,2006,0.8249995624989063,Diesel,Automata,Cabrio,0.5944444444444446,0.4079754601226994,0.004691177023433924,0.04077412856855388,0.042764580677689144
Volvo,XC,0.457976537569733,2025,0.28086320215800537,Benzina,Automata,SUV,0.595,0.745398773006135,0.030060805327321014,0.46494712498400875,0.29117843596335685
BMW,X4,0.4763424321035837,2000,0.11849779624449061,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.04108937156922856,0.4772913520023924,0.0047249019715392224
Renault,Koleos,0.2805390390045685,2025,0.3224983062457656,Diesel,Automata,SUV,0.6105555555555555,0.5398773006134969,0.025119476391737096,0.28081170095768043,0.33434230660926284
Mercedes-Benz,GLC,0.252508092472279,2025,0.4499986249965625,Diesel,Automata,SUV,0.6916666666666667,0.5,0.024328554379083583,0.23553351831607172,0.46652420903157626
Volkswagen,Passat,0.38451295943433045,2025,0.09749774374435936,Benzina,Automata,Combi,0.33333333333333337,0.4386503067484663,0.041954966550383624,0.51307950334388,0.10108012586400388
Dacia,Duster,0.1486260015151863,2025,0.18612296530741326,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.021110190645474997,0.20334049440473792,0.1929595070575531
BMW,Seria,0.17214582520259877,2025,0.5050312625781564,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.014848394130333594,0.17248144633926074,0.5235775466398582
Volkswagen,Touran,0.13198190959388414,2016,0.49249873124682814,Diesel,Manuala,Monovolum,0.38888888888888895,0.33128834355828224,0.018746116322416934,0.1650891510265245,0.05105834710418724
BMW,Seria,0.41206180123510644,2020,0.33749834374585935,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.03554431765964734,0.41288112326711685,0.05831539272737307
BMW,Seria,0.15482449092036088,2025,0.5184837962094905,Diesel,Automata,Sedan,0.6094444444444445,0.4386503067484663,0.016892647501699203,0.15512519006041595,0.5375240332464165
Volkswagen,Golf,0.0619619366835786,1968,0.7264993162482906,Diesel,Manuala,Compacta,0.5944444444444446,0.4079754601226994,0.007239682676659638,0.06292735706041282,0.01476803702353595
BMW,Seria,0.18352120112950251,1995,0.5882364705911765,Diesel,Automata,Coupe,0.6094444444444445,0.5613496932515337,0.015829670634689843,0.18387975646009255,0.01967204281649049
Skoda,Superb,0.22379990357905372,2021,0.5208988022470056,Diesel,Automata,Sedan,0.5944444444444446,0.4386503067484663,0.02441885815455001,0.22731597206394927,0.10800542083012979
BMW,Seria,0.08262356803416056,2017,0.5199987999969999,Diesel,Manuala,Sedan,0.6094444444444445,0.3343558282208589,0.011635081090725039,0.08277870099882965,0.05989927173243347
Skoda,Superb,0.27431759223122665,2021,0.5749989374973438,Diesel,Automata,Sedan,0.5944444444444446,0.5920245398773006,0.02248467132498156,0.27862984500746046,0.11922273992196847
BMW,X3,0.3781996831883193,1995,0.47249868124670313,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.03262326247513581,0.3789507349154985,0.01580147913993072
Dacia,Dokker,0.07917996280906357,2025,0.23085807714519285,Benzina,Manuala,Monovolum,0.38888888888888895,0.2914110429447853,0.012666163543798908,0.09903971052301914,0.23933721219372714
Skoda,Kodiaq,0.1945407378498129,2018,0.5649989124972812,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.021226261889927493,0.19759566710302903,0.07321825427498684
Dacia,Duster,0.14334580683670425,2025,0.39499848749621874,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.020360208446435886,0.19611636509716965,0.40950456484940184
Skoda,Octavia,0.0780320944006979,2025,0.5624989062472656,Diesel,Manuala,Sedan,0.38888888888888895,0.3159509202453988,0.011582655326111139,0.09760385312076902,0.5831552994042057
Skoda,Octavia,0.09123258109690305,2025,0.4742486856217141,Diesel,Manuala,Combi,0.38888888888888895,0.3159509202453988,0.013542068278555662,0.11411621324664536,0.4916646885118986
Audi,A4,0.06770127872540692,2025,0.5449988624971562,Diesel,Manuala,Sedan,0.5944444444444446,0.4171779141104295,0.0077454716275739514,0.06875715403195465,0.565012685346241
BMW,Seria,0.051631121008287616,2025,0.859999649999125,Diesel,Automata,Sedan,0.6094444444444445,0.4785276073619632,0.005185992787298351,0.05172376928717894,0.8915797383896037
Ford,Fiesta,0.08951077848435456,2025,0.19999799999499998,Benzina,Automata,Masina de oras,0.05611111111111111,0.2852760736196319,0.014602327461174156,0.17908883253443483,0.20734400820351073
BMW,Seria,0.06299501825110769,2025,0.4292485731214328,Benzina,Manuala,Cabrio,0.6094444444444445,0.5,0.006068499607767267,0.06311057758145087,0.4450122523628468
Audi,Q5,0.26283890814757,2025,0.34351085877714693,Diesel,Automata,SUV,0.5944444444444446,0.5613496932515337,0.022671871083833804,0.2669702510643768,0.3561264024888618
Mercedes-Benz,GLE,0.527881723639202,1907,0.4767486918717297,Hibrid Plug-In,Automata,SUV,0.5844444444444445,0.16257668711656442,0.1425851228119347,0.5411390267780432,0.009691154266139137
Audi,Q5,0.1830505750820726,2014,0.5974989937474844,Diesel,Manuala,SUV,0.5944444444444446,0.5613496932515337,0.015789072918566124,0.18592441356600228,0.051619904205981386
Audi,A5,0.1318671227530476,2015,0.499998749996875,Benzina,Automata,Coupe,0.5,0.5,0.012704497707579376,0.14659814363165777,0.04712352041888842
Dacia,Logan,0.14919993571936913,2025,0.14717286793216983,Benzina,Automata,Sedan,0.05611111111111111,0.25460122699386506,0.027014553609959913,0.298504354378884,0.1525792317685405
Mercedes-Benz,A,0.04014095824054731,2008,0.5049987624969062,Diesel,Automata,Masina de oras,0.6072222222222223,0.3128834355828221,0.006012485751079307,0.04029127828376137,0.02908562563398569
BMW,X2,0.263975297871852,2025,0.26089065222663055,Benzina,Automata,SUV,0.6111111111111112,0.5674846625766872,0.022533906571729302,0.2640989453638866,0.27047252971920266
Ford,B-Max,0.04416997635391079,2013,0.6249990624976562,Benzina,Manuala,Monovolum,0.05555555555555558,0.3006134969325154,0.006865758436079599,0.08846752008289388,0.049842193854147857
Volkswagen,Golf,0.10902454142657086,2020,0.5474988687471719,Diesel,Manuala,Combi,0.38888888888888895,0.33128834355828224,0.015485324152681675,0.1363720029815222,0.09460062084330224
Renault,Kadjar,0.11694483344429395,2015,0.47499868749671875,Diesel,Manuala,SUV,0.38888888888888895,0.37730061349693256,0.014707961256034099,0.14627941905704797,0.04476733677499692
Volvo,XC,0.35466838081682317,2025,0.26849817124542813,Diesel,Automata,SUV,0.595,0.5828220858895706,0.029511671076739857,0.36006406290515586,0.2783593832304007
Audi,A7,0.4472095318992631,2000,0.3904484761211903,Hibrid Plug-In,Automata,Sedan,0.6033333333333333,0.8957055214723927,0.024558978353102726,0.45058383019801773,0.01556860283541498
Ford,S-Max,0.17548612227094287,2025,0.3797384493461234,Diesel,Automata,Monovolum,0.6105555555555555,0.5306748466257669,0.015973001744033793,0.17565238602068092,0.39368420539085675
Ford,Kuga,0.20647856929681582,2021,0.14999787499468747,Diesel,Automata,SUV,0.3338888888888889,0.34662576687116564,0.028115369327804188,0.2753316278449986,0.031101471640426197
Renault,Kadjar,0.2013705548795886,2025,0.3138632846582116,Benzina,Automata,SUV,0.2416666666666667,0.4079754601226994,0.023529999075831372,0.30195356241939836,0.3253902224726615
BMW,Seria,0.3097867260497257,2020,0.5324988312470781,Diesel,Automata,Combi,0.6094444444444445,0.5613496932515337,0.026721740814224373,0.31039984861866954,0.09200881883502159
Volkswagen,Passat,0.24665396358961408,2025,0.3245308113270283,Hibrid Plug-In,Automata,Combi,0.2761111111111111,0.647239263803681,0.018555084525441117,0.3534208342600145,0.33644944164199503
Mercedes-Benz,GLE,0.26387198971509906,2017,0.46749866874667184,Diesel,Automata,SUV,0.6916666666666667,0.6042944785276074,0.02120634424872402,0.2461340769007457,0.05385173371311194
Volkswagen,ARTEON,0.3431896967331665,2025,0.26008315020787554,Diesel,Automata,Combi,0.5944444444444446,0.5920245398773006,0.028130221947209776,0.34858740866596233,0.26963537767052803
Ford,Focus,0.24503546913381852,2023,0.021247553118882795,Diesel,Automata,Combi,0.3338888888888889,0.33128834355828224,0.03480388736227822,0.32674656148932546,0.007343286564520192
Audi,Q5,0.4722101058334673,2025,0.16249790624476562,Benzina,Automata,SUV,0.6033333333333333,0.7914110429447853,0.029247092970682415,0.4757736719611998,0.16846697807930092
Renault,Megane,0.06712734452122408,2014,0.6374990937477344,Diesel,Manuala,Combi,0.3127777777777778,0.26993865030674846,0.011521423671347248,0.09183762900531434,0.055075640217022256
Volvo,V40,0.09984159415964554,2025,0.5149987874969687,Diesel,Automata,Compacta,0.595,0.5613496932515337,0.008611198670252866,0.10135250977731884,0.5339110612468733
Audi,Q5,0.18306205376615625,2013,0.3224983062457656,Diesel,Manuala,SUV,0.5944444444444446,0.4171779141104295,0.020944886597981473,0.18593607315994537,0.025718498238612532
Volkswagen,Sharan,0.1239468307353245,2013,0.6249990624976562,Diesel,Automata,Monovolum,0.5944444444444446,0.4079754601226994,0.014482804006880089,0.12588916435306455,0.049842193854147857
Audi,A4,0.08606717325925756,2025,0.5424988562471406,Diesel,Manuala,Combi,0.5944444444444446,0.34662576687116564,0.011719243940115535,0.0874125043408885,0.5624208833379605
BMW,X3,0.11246814665166785,2025,0.6849992124980312,Diesel,Automata,SUV,0.6094444444444445,0.5429447852760736,0.010015124964155523,0.11268345005449332,0.7101535978099578
Mercedes-Benz,CLS,0.42698409054386005,2018,0.16999792499481248,Diesel,Automata,Coupe,0.5844444444444445,0.7300613496932515,0.028596094620507467,0.4377053485236318,0.022030164611443904
Skoda,Octavia,0.19396680364563007,2025,0.39499848749621874,Diesel,Automata,Combi,0.5944444444444446,0.4355828220858896,0.021304751244935867,0.19701268740587485,0.40950456484940184
BMW,Seria,0.34422277830069564,2022,0.16842292105730264,Hibrid Plug-In,Automata,Sedan,0.6111111111111112,0.6042944785276074,0.02766430337512653,0.34438750437134413,0.04365227286552527
Mercedes-Benz,CLA,0.2865997842007392,2020,0.38346595866489663,Diesel,Automata,Sedan,0.3127777777777778,0.3343558282208589,0.040359594404052755,0.39211013413728324,0.06625796998174914
Dacia,Duster,0.0780320944006979,2025,0.3694109235273088,Benzina,Manuala,SUV,0.16722222222222227,0.3619631901840491,0.01020335842376924,0.1300848294738207,0.3829774712946494
Mercedes-Benz,GLC,0.35581624922518884,2017,0.3554558886397216,Diesel,Automata,SUV,0.6916666666666667,0.6042944785276074,0.028596094620507467,0.3319022327221988,0.04094542364587704
BMW,Seria,0.3305631442411442,2021,0.3136807842019605,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.028513981452856878,0.33121815469203536,0.06504008221805806
Volkswagen,T-Cross,0.24327923046901903,2025,1.00000250000625e-05,Benzina,Automata,SUV,0.05611111111111111,0.33128834355828224,0.034554436761293474,0.4867215884244812,1.2806551099739708e-05
Volkswagen,Golf,0.11350122821919695,2018,0.5774989437473593,Diesel,Automata,Combi,0.5944444444444446,0.3343558282208589,0.015983361384076283,0.11527893386485843,0.07483813053016225
Dacia,Logan,0.051631121008287616,2017,0.6749991874979687,Benzina,Manuala,Sedan,0.05555555555555558,0.20245398773006135,0.011497463458613551,0.10340941117505915,0.07775390778947798
Dacia,Duster,0.14633026469845498,2025,0.33735834339585846,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.020784111428501468,0.20019956861883867,0.3497479777464831
Renault,Clio,0.022528484839409602,2025,0.37499843749609374,Benzina,Manuala,Compacta,0.13944444444444448,0.20858895705521474,0.004885557981860682,0.039194601223950694,0.38877014878315663
BMW,M2,0.3041621708487339,2025,0.3624984062460156,Benzina,Automata,Sedan,0.6111111111111112,0.9171779141104295,0.016321765140846663,0.30430638994765274,0.3758111387417533
BMW,Seria,0.20085401409582407,2016,0.6499991249978125,Diesel,Automata,Coupe,0.6094444444444445,0.5429447852760736,0.017886853520932642,0.2012475145654972,0.06738669975635536
BMW,Seria,0.26053169264675496,2025,0.2659981649954125,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.022472843256007766,0.2610455108502646,0.2757675812221201
Renault,Captur,0.08021304437659267,2014,0.45499863749659375,Diesel,Manuala,SUV,0.3127777777777778,0.3159509202453988,0.011906384422601973,0.10974090598494009,0.03930884466664827
BMW,Seria,0.07916848412497991,2025,0.6994992487481219,Diesel,Manuala,Compacta,0.38888888888888895,0.3343558282208589,0.011148526306970868,0.09902535194899663,0.7251860494579856
Volkswagen,Tiguan,0.07860602860488074,2008,0.6324990812477032,Benzina,Manuala,SUV,0.2733333333333333,0.4386503067484663,0.00857611584336514,0.11303560249742606,0.03642906465744754
Audi,A5,0.1777818590876742,2025,0.7507543768859422,Diesel,Automata,Coupe,0.5944444444444446,0.5613496932515337,0.01533457653562009,0.1805726599461269,0.7783231742317556
Volvo,XC,0.1595307513946601,2025,0.47090617726544315,Diesel,Automata,SUV,0.6033333333333333,0.3957055214723927,0.019185252202209745,0.16072716616272456,0.4881994492268274
Skoda,Octavia,0.15970293165591498,2025,0.41499853749634374,Diesel,Manuala,Combi,0.5944444444444446,0.33128834355828224,0.02268352286737226,0.16220879948577013,0.4302389809156471
Skoda,Octavia,0.18466906953786819,2025,0.3724984312460781,Diesel,Manuala,Sedan,0.5944444444444446,0.33128834355828224,0.026229634351959352,0.18756841631197707,0.38617834677487595
Volkswagen,Golf,0.1812254643127712,2025,0.33370583426458567,Diesel,Manuala,Combi,0.5944444444444446,0.3343558282208589,0.025520481730088296,0.184070538129052,0.34596135501238506
BMW,Seria,0.13542551481898116,2018,0.6374990937477344,Diesel,Automata,Sedan,0.6094444444444445,0.3343558282208589,0.01907080203846322,0.13568710317423457,0.08261353655500421
Renault,Captur,0.1027112651805597,2025,0.3104957762394406,Benzina,Manuala,SUV,0.0,0.25460122699386506,0.01859740986632461,0.22860442468117884,0.32189906516750744
Audi,Q3,0.19510319336991208,1968,0.5153737884344711,Diesel,Automata,SUV,0.5944444444444446,0.5429447852760736,0.017374680013537144,0.19816698720624012,0.010476317815706513
Skoda,Octavia,0.09467618632200005,2025,0.5362488406221015,Diesel,Manuala,Combi,0.5944444444444446,0.5429447852760736,0.008430556228700389,0.09615719979820123,0.5559413783172588
Volvo,XC,0.29371656833260634,2025,0.4232485581213953,Diesel,Automata,SUV,0.595,0.6993865030674847,0.020503904372559813,0.2981830562786327,0.43879192754297325
Volkswagen,Passat,0.17100943547831676,2016,0.21368553421383554,Diesel,Manuala,Sedan,0.5944444444444446,0.4386503067484663,0.01865865798938761,0.17369349951970753,0.02215327520683724
Ford,Mondeo,0.18352120112950251,2021,0.4249985624964062,Hibrid,Automata,Combi,0.6116666666666666,0.5521472392638037,0.01608232663397044,0.18351181766506935,0.0881211158226006
Ford,Focus,0.053915379140935284,2025,0.5874989687474219,Diesel,Manuala,Combi,0.36777777777777776,0.3006134969325154,0.00838055020987303,0.06907959067255601,0.6090733194870123
Volvo,XC,0.3557014623843523,2025,0.34221335553338883,Diesel,Automata,SUV,0.595,0.5828220858895706,0.029597637415760148,0.3611128935259444,0.3547812572465641
Mercedes-Benz,GLC,0.22897679010078284,2025,0.49540373850934627,Diesel,Automata,SUV,0.6916666666666667,0.5,0.022061255028314446,0.2135828667013428,0.5135965171059694
Volkswagen,Taigo,0.24102940838862233,2023,0.11249778124445312,Benzina,Manuala,SUV,0.05611111111111111,0.3159509202453988,0.035777145695426095,0.48222054183188273,0.03887687766526816
Ford,Focus,0.04818751578319062,2010,0.5999989999975,Diesel,Manuala,Compacta,0.36777777777777776,0.3128834355828221,0.007217733824143818,0.06174017666713089,0.03887687766526816
Audi,A6,0.13198190959388414,2013,0.7524993812484531,Diesel,Automata,Combi,0.5944444444444446,0.5214723926380368,0.012215372454379739,0.1340508801132231,0.06001003250201811
Ford,Kuga,0.12278748364287519,2025,0.4736236840592101,Diesel,Automata,SUV,0.6105555555555555,0.4386503067484663,0.01339694872784222,0.12290037390575909,0.4910167380098285
BMW,Seria,0.18248811956197342,2025,0.31624829062072657,Diesel,Automata,Sedan,0.6094444444444445,0.5429447852760736,0.016251169664978957,0.1828445920697042,0.32786280158856124
Dacia,Sandero,0.07447370233476434,2017,0.5249988124970313,Diesel,Manuala,Compacta,0.3127777777777778,0.25460122699386506,0.01348477440722761,0.10188859152019196,0.060475227734273614
Ford,Kuga,0.263975297871852,2020,0.22939807349518374,Diesel,Automata,SUV,0.6105555555555555,0.5306748466257669,0.024028095205450194,0.2642311839718751,0.03963713958769716
Volkswagen,Passat,0.12612778071121927,2014,0.6098515246288115,Diesel,Automata,Sedan,0.5944444444444446,0.5214723926380368,0.01167349474437542,0.12810448720225046,0.052687078682890943
BMW,Seria,0.08365664960168966,2011,0.5924989812474531,Diesel,Manuala,Compacta,0.6094444444444445,0.4171779141104295,0.009571062354824345,0.08381386538921802,0.04095031927189268
Volvo,XC,0.263975297871852,2025,0.47418618546546365,Diesel,Automata,SUV,0.595,0.4386503067484663,0.02880257213108152,0.26798838807348735,0.4915998934616916
Audi,A6,0.1715833696824996,2025,0.43499858749646875,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.014799874908624758,0.1742764792168617,0.4509733969818923
Renault,Megane,0.12038843866939095,2020,0.6749991874979687,Diesel,Automata,Combi,0.47277777777777774,0.4386503067484663,0.01313517837895791,0.13758605513375283,0.11663093791368781
Mercedes-Benz,GLB,0.3081797102780137,2025,0.52320130800327,Benzina,Automata,SUV,0.6072222222222223,0.6656441717791411,0.022565590883900165,0.3094099083429562,0.542414763636042
Volkswagen,Tiguan,0.34720723616244636,2022,0.41749854374635936,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.03788437500074722,0.3526682665460416,0.10820758138677568
Audi,Q5,0.3152620583576299,2025,0.5024987562468907,Hibrid,Automata,SUV,0.5944444444444446,0.3957055214723927,0.037914242766255726,0.32021961660243986,0.52095205120547
Volvo,XC,0.43501916940241975,1969,0.4232485581213953,Hibrid Plug-In,Automata,SUV,0.595,0.9079754601226995,0.023575092094834084,0.4416397778553747,0.008603613815605687
BMW,X3,0.27545398195550863,2020,0.41749854374635936,Benzina,Automata,SUV,0.6111111111111112,0.5429447852760736,0.024530796883334524,0.275583505370675,0.07213833677153657
Ford,Kuga,0.09123258109690305,2025,0.4600511501278753,Diesel,Automata,SUV,0.6105555555555555,0.4079754601226994,0.010660045527041518,0.09131351237147023,0.4769458449068728
BMW,X1,0.3035882366445511,2025,0.3023532558831397,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.026187039187229044,0.3041888622763394,0.31345756602653735
Volkswagen,Caravelle,0.37360820955485663,2019,0.27035817589543976,Diesel,Manuala,Monovolum,0.5944444444444446,0.4386503067484663,0.040765101328182216,0.37948533261513406,0.040040967024415924
Dacia,Duster,0.21336577974700982,2025,0.1072477681194203,Benzina,Automata,SUV,0.24111111111111116,0.4386503067484663,0.0232803450103594,0.32018045842848564,0.11118815369629843
BMW,Seria,0.14805206731100348,2025,0.5374988437471093,Diesel,Automata,Sedan,0.6094444444444445,0.647239263803681,0.011136856786603214,0.14833911239009226,0.5572372793213991
Dacia,Duster,0.15895681719047727,2025,0.23812059530148824,Diesel,Manuala,SUV,0.3127777777777778,0.33128834355828224,0.022577547121855866,0.21747466044128458,0.24686639702778246
Mercedes-Benz,A,0.19224500103308156,2017,0.47249868124670313,Benzina,Automata,Compacta,0.6072222222222223,0.5429447852760736,0.01712012671345435,0.19300811982863697,0.05442768971495209
BMW,X3,0.3035882366445511,2025,0.45546113865284665,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.026187039187229044,0.3041888622763394,0.4721872964196695
Ford,EcoSport,0.10213733097637687,2019,0.25749814374535934,Benzina,Manuala,SUV,0.05611111111111111,0.3619631901840491,0.013355457521179991,0.20434980830922217,0.0381363628057594
Dacia,Duster,0.1061548704056567,2017,0.4254035635089088,Diesel,Manuala,SUV,0.3127777777777778,0.32822085889570557,0.015208865686117163,0.1452333673656017,0.04900276013361976
Dacia,Logan,0.05450079202920178,2025,0.5499988749971875,Benzina + GPL,Manuala,Combi,0.0005555555555555314,0.25460122699386506,0.009868520058110222,0.12117528671287767,0.5701962893628024
Audi,A3,0.10959847563075369,2014,0.46914867287168216,Benzina,Manuala,Compacta,0.2761111111111111,0.35276073619631904,0.014680730312425859,0.15703851239693842,0.040531311280553976
Ford,Focus,0.12452076493950734,2025,0.12999782499456247,Benzina,Manuala,Combi,0.05555555555555558,0.3619631901840491,0.016282406683061405,0.24938019338313536,0.1347735519716524
Renault,Captur,0.14678941206180124,2025,0.42152855382138454,Benzina + GPL,Manuala,SUV,0.05611111111111111,0.2852760736196319,0.023946272706369984,0.29368180445824277,0.4370087677612762
Audi,A5,0.1451823962900893,2014,0.6174990437476093,Diesel,Manuala,Sedan,0.5944444444444446,0.5214723926380368,0.013437253565173796,0.1474594131477693,0.05334777221150181
Renault,Clio,0.16010468559884294,2025,0.3499983749959375,Hibrid,Automata,Compacta,0.38888888888888895,0.4171779141104295,0.01831813735013918,0.20026765738165236,0.36285212870035005
Mercedes-Benz,CLA,0.13760646479487593,1990,0.5624989062472656,Benzina,Manuala,Sedan,0.38722222222222225,0.35276073619631904,0.01843249704300256,0.1724485817118596,0.01619861009281243
Mercedes-Benz,E,0.30415069216465024,2018,0.48999872499681246,Diesel,Automata,Combi,0.5844444444444445,0.5736196319018405,0.02569732257175842,0.3117845531879712,0.06349899674393439
Skoda,Octavia,0.20647856929681582,2025,0.3824334560836402,Hibrid,Automata,Sedan,0.33166666666666667,0.4386503067484663,0.02252885118581114,0.2760681961961481,0.3964781679557833
Volkswagen,Passat,0.06999701554213825,2025,0.8499996249990625,Diesel,Manuala,Masina mica,0.5944444444444446,0.4079754601226994,0.008178605812058586,0.07108907282057138,0.8812125303564811
